,_id,city,latitude,longitude,state,street,zipcode,editedfacts,appliances,architecture,basement,bathrooms,bedrooms,coolingsystem,coveredparkingspaces,exteriormaterial,finishedsqft,floorcovering,floornumber,heatingsources,heatingsystem,lotsizesqft,numfloors,numrooms,numunits,parkingtype,roof,rooms,usecode,view,yearbuilt,yearupdated,elementaryschool,highschool,homedescription,images_count,images_image,links_homedetails,links_homeinfo,links_photogallery,middleschool,neighborhood,pageviewcount_currentmonth,pageviewcount_total,agentname,agentprofileurl,externalurl,lastupdateddate,mls,openhousedates,status,type,price,schooldistrict,trans_desc,trans_score,trans_summary,walkscore_desc,walkscore_score,whatownerloves,zpid,school_index
10,5608e09eb2c959c08464aa3f,Bellevue,47.625913,-122.110724,WA,1733 172nd Pl NE,98008,,"Dishwasher, Garbage disposal, Microwave, Range / Oven, Refrigerator",Ranch / Rambler,None,2.0,3.0,Central,2.0,Cement / Concrete,1740.0,"Carpet, Hardwood",,Gas,Forced air,7700.0,1.0,,,Garage - Attached,Composition,"Breakfast nook, Family room, Laundry room, Master bath, Walk-in closet",SingleFamily,None,1968.0,,,,"Beautifully renovated rambler in quiet neighborhood, minutes from Microsoft campus, walking distance to parks and trails, elementary school and Interlake High School. Desirable open floor plan is great for entertaining and features a fabulous gourmet kitchen with stainless appliances, oversized wine cooler, slab granite counters, custom cherry cabinets. Great Room has oversized gas fireplace with granite surround and access to covered outdoor patio. Elegant and spacious master suite features large bath with glass and tile shower and jetted tub, his and her's vanities and walk-in closet.  Espresso-stained hardwood throughout most of home; integrated audio with keypads in nearly every room, Pella triple-paned wood windows with screens and blinds; new walkways and patios.",25.0,None,http://www.zillow.com/homedetails/1733-172nd-Pl-NE-Bellevue-WA-98008/48856207_zpid/,http://www.zillow.com/homedetails/1733-172nd-Pl-NE-Bellevue-WA-98008/48856207_zpid/,http://www.zillow.com/homedetails/1733-172nd-Pl-NE-Bellevue-WA-98008/48856207_zpid/#image=lightbox%3Dtrue,,,2538,2538,Lisa Whittaker,http://www.zillow.com/profile/Real-Estate-Advocate/,http://www.LisaWhittaker.com,2015-09-24 09:58:00.0,849908.0,,Active,For sale by agent,674000.0,,Some Transit,32.0,"4 nearby routes: 4 bus, 0 rail, 0 other",Car-Dependent,24.0,"Quiet, comfortable, peaceful. convenient to shopping and Lake Sammamish. On the Redmond line, can take advantage of all Redmond and Bellevue have to offer.",48856207,6.0
11,5608e09eb2c959c08464aa41,Bellevue,47.623059999999995,-122.200806,WA,1406 Bellevue Way NE,98004,,,,,3.0,3.0,,,,1710.0,,,,Baseboard,7500.0,1.0,,3.0,,,,MultiFamily2To4,,1982.0,,,,,1.0,http://photos3.zillowstatic.com/p_d/ISxvusicns56lx0000000000.jpg,http://www.zillow.com/homedetails/1406-Bellevue-Way-NE-Bellevue-WA-98004/48837761_zpid/,http://www.zillow.com/homedetails/1406-Bellevue-Way-NE-Bellevue-WA-98004/48837761_zpid/,http://www.zillow.com/homedetails/1406-Bellevue-Way-NE-Bellevue-WA-98004/48837761_zpid/#image=lightbox%3Dtrue,,,583,583,Sallie Nicholls,http://www.zillow.com/profile/slnicholls/,,2015-09-23 10:19:00.0,850591.0,,Active,For sale by agent,1200000.0,,Some Transit,54.0,"18 nearby routes: 18 bus, 0 rail, 0 other",Very Walkable,80.0,Valuable location.  Flat 7500 square foot lot perfect for new townhomes.  Zoned R-20.,48837761,7.0
12,5608e09eb2c959c08464aa42,Bellevue,47.572178,-122.12471799999999,WA,16143 SE Newport Way,98006,,Garbage disposal,Split-level,Finished,3.0,4.0,Central,,Brick,2560.0,Carpet,,Electric,Forced air,16812.0,2.0,9.0,,Garage - Attached,Other,Breakfast nook,SingleFamily,None,1964.0,,,,"A great price for a house on an amazing spacious lot.  Something very rare since Jaymarc has taken over with their 6000 sq. foot lots.  We would like the purchaser do their own updates so they can choose the style they want.  Want to avoid cheap remodels and upgrades?  If so, this is a house for you!  Excellent Eastside location, peaceful neighborhood.  You are going to love the convenient location and appreciate the privacy and layout.  All 3 bedrooms on the main level, w flawless hardwoods, impressive stone gas fireplace, open dining, master w separate bath.  Lower level has a family room w gas fire place, separate craft - hobby room, and a separate bath.  Spacious 2 gar garage with plenty of storage and RV parking.  There is also an outside shop that can be used for another garage or anything as you please.  A FANTASTIC  house and a price ready to sell.  ",18.0,None,http://www.zillow.com/homedetails/16143-SE-Newport-Way-Bellevue-WA-98006/48977014_zpid/,http://www.zillow.com/homedetails/16143-SE-Newport-Way-Bellevue-WA-98006/48977014_zpid/,http://www.zillow.com/homedetails/16143-SE-Newport-Way-Bellevue-WA-98006/48977014_zpid/#image=lightbox%3Dtrue,,,1080,1080,,,,2015-09-22 23:07:00.0,,,Active,For sale by owner,699000.0,,Some Transit,34.0,"4 nearby routes: 4 bus, 0 rail, 0 other",Car-Dependent,14.0,"They don't sell houses on these big beautiful, spacious lots anymore.  You don't feel like your neighbor is in your back yard, with so much space to entertain and let the kids play.  ",48977014,8.0
13,5608e09eb2c959c08464aa44,Bellevue,47.610079999999996,-122.20461999999999,WA,10129 Main Street #305,98004,,Dishwasher,,None,1.5,2.0,,,,1000.0,Carpet,,,Forced air,,,,,Carport,,,Condominium,,1969.0,1979.0,,,"Location! Location! Location! Unit located in the heart of Downtown Bellevue. Brand new kitchen, flooring, and fresh coat of paint in the entire apartment.  A chimney sweep was just completed in time for a family gathering around the fire place or you can enjoy the view of the sunset on the oversize balcony!  Walkscore of 90. Walking distance to Bellevue DT Park, Bellevue Square Mall, Meydenbauer and Yacht Club.",9.0,None,http://www.zillow.com/homedetails/10129-Main-Street-305-Bellevue-WA-98004/2101079308_zpid/,http://www.zillow.com/homedetails/10129-Main-Street-305-Bellevue-WA-98004/2101079308_zpid/,http://www.zillow.com/homedetails/10129-Main-Street-305-Bellevue-WA-98004/2101079308_zpid/#image=lightbox%3Dtrue,,,760,760,,,,2015-09-23 09:08:00.0,,,Active,For sale by owner,459000.0,,Some Transit,54.0,"18 nearby routes: 18 bus, 0 rail, 0 other",Walker's Paradise,90.0,"Warm, inviting and well maintained building. ",2101079308,7.896212121212122
14,5608e09eb2c959c08464aa45,Bellevue,47.580339,-122.19070900000001,WA,3264 112th Ave SE,98004,,Dishwasher,Ranch / Rambler,Unfinished,1.75,3.0,,,Brick,1790.0,Carpet,,Electric,Forced air,19844.0,1.0,,,Garage - Attached,Tile,Breakfast nook,SingleFamily,City,1965.0,,,,"This house is unique in that it is accessable to both Interstate-90 and 405 in the high demand neighborhood of Enatai in south Bellevue, providing convenient shopping access to Bel Square, Factoria Mall, Mercer Island, Issaquah and Bellevue College.  The house is also in walking distance to Bellevue Park and Ride, Schools and (6) Beaches and Parks.  The property is a ""Secure Compound"" surrounded by a 10 foot high ""Groomed Laural Hedge"" which blocks the freeway leaving a panoramic view of Lake Washington and the Cascade Mountains, Mt. Rainier, Newport Yacht Basin, Somerset and Mercer Island.  The spacious Stamped Concrete Patio Walkways lead to sweeping lawn and professionally cared for mature plants and trees, all of which are maintained by an Automatic Sprinkler System.  Accenting the Hedge is a  Dual Hydraulic Gate which is operated by a Secure Remote or the Security Entry Pads located on the street and in the Home, and in the event of a power outage there is a Built-In Natural Gas 7000watt Honda Generator and Grill.  The Tandem Garage features a new Daylight Window Garage Door, and Custom Built-in Cabinets the full length of the garage.  There are Three Bedrooms with California Closet Built-Ins with Mirrored Closet Doors, Master Bath with Tiled Walls and Jacuzzi Tub, Shower and Granite Vanity.  The Great Room and Dining Area are carpeted; have floor to ceiling views and a Gas Fireplace.  The Appliances and Built-In Bose Speakers will stay at the house.",33.0,None,http://www.zillow.com/homedetails/3264-112th-Ave-SE-Bellevue-WA-98004/49014107_zpid/,http://www.zillow.com/homedetails/3264-112th-Ave-SE-Bellevue-WA-98004/49014107_zpid/,http://www.zillow.com/homedetails/3264-112th-Ave-SE-Bellevue-WA-98004/49014107_zpid/#image=lightbox%3Dtrue,,,848,848,,,,2015-09-21 14:37:00.0,,,Active,For sale by owner,1695000.0,,Some Transit,43.0,"15 nearby routes: 15 bus, 0 rail, 0 other",Car-Dependent,13.0,,49014107,9.0
15,5608e09eb2c959c08464aa46,Bellevue,47.555969,-122.18260500000001,WA,5219 117th Ave SE,98006,,Dishwasher,Ranch / Rambler,,1.75,3.0,,,,1570.0,Carpet,,,Forced air,9080.0,1.0,8.0,,Garage - Attached,Composition,Breakfast nook,SingleFamily,,1959.0,2006.0,,,"Contact:  Dan/Karen Trimble  425 746-9777  email: trimbles@comcast.net  Updated rambler in desirable Newport Hills - location, location, location.  Just one mile from I-405 and I-90. Downtown Seattle/Bellevue/Factoria are a snap! - Easy access everywhere! 1 block to Metro bus stop.  Remodeled, 3 Bedrooms, 1 3/4 Baths, Family Room, Living Room, Large Kitchen and Dining with french doors leading to covered patio.  2 Fireplaces, Hardwood Floors and crown molding throughout.  Newer roof, 2 Car Garage with opener, fully fenced backyard and gated parking strip for boat/RV.  Forced air gas heat and double pane vinyl windows.  Award winning Bellevue public schools!!  Close to Newport Heights Elementary, Jing Mei Elementary and Nationally Ranked Newport High School!  Direct buyers only.  No agent fees.  Escrow and Title Insurance Services provided by WFG National Title Insurance Company

",11.0,None,http://www.zillow.com/homedetails/5219-117th-Ave-SE-Bellevue-WA-98006/48979051_zpid/,http://www.zillow.com/homedetails/5219-117th-Ave-SE-Bellevue-WA-98006/48979051_zpid/,http://www.zillow.com/homedetails/5219-117th-Ave-SE-Bellevue-WA-98006/48979051_zpid/#image=lightbox%3Dtrue,,,1702,1702,,,,2015-09-20 13:49:00.0,,,Active,For sale by owner,577000.0,,Some Transit,36.0,"9 nearby routes: 9 bus, 0 rail, 0 other",Car-Dependent,35.0,,48979051,8.5
16,5608e09eb2c959c08464aa48,Bellevue,47.5705,-122.17114,WA,12619 Se 42nd Street #12524,98006,,"Dishwasher, Dryer, Garbage disposal, Range / Oven, Refrigerator, Washer",Other,,2.25,3.0,,1.0,Wood,1396.0,"Carpet, Laminate, Slate",1.0,,,,2.0,6.0,1.0,"Carport, Off-street, On-street","Composition, Shake / Shingle, Other","Dining room, Laundry room",Condominium,None,1970.0,,,,"Townhome end unit with only one common partial wall.  Light filled rooms and vaulted ceilings.  Updates include new floors, kitchen, and new dishwasher in July 2015.  Popcorn ceilings removed. Large outside storage unit.  Only two blocks from Newport High who allows public use of track and  tennis courts.",17.0,None,http://www.zillow.com/homedetails/12619-Se-42nd-Street-12524-Bellevue-WA-98006/2101100062_zpid/,http://www.zillow.com/homedetails/12619-Se-42nd-Street-12524-Bellevue-WA-98006/2101100062_zpid/,http://www.zillow.com/homedetails/12619-Se-42nd-Street-12524-Bellevue-WA-98006/2101100062_zpid/#image=lightbox%3Dtrue,,,1358,1358,Greg McKim,http://www.zillow.com/profile/gmckim/,,2015-09-18 17:39:00.0,848449.0,"Sun, 9/27/2015, 1:00pm-4:00pm",Active,For sale by agent,308888.0,,Some Transit,42.0,"11 nearby routes: 11 bus, 0 rail, 0 other",Somewhat Walkable,64.0,Location!,2101100062,7.896212121212122
17,5608e09eb2c959c08464aa49,Bellevue,47.61622,-122.20827,WA,538 99th Ave NE,98004,,Dishwasher,Contemporary,None,3.5,3.0,Central,2.0,Stucco,2967.0,Carpet,,Gas,Forced air,12632.0,2.0,,,Garage - Attached,Composition,Breakfast nook,Townhouse,,2003.0,,,,"Beautifully appointed home by Worthington Custom Homes in the heart of Downtown Bellevue. This art deco inspired design is the perfect combination of quality construction, top-rated schools, and superb location.  The flexible floor plan can be used as a cozy retreat or as an open space to accommodate party guests.  Spacious bedroom suite is large enough to use as a second master.  This is one of two townhouses and lives like a regular home with plenty of privacy and quiet--a great alternative to condos!  Open house Sunday 9/27, 1-4pm.


There is no yard sign.  Contact your real estate agent for a showing (keybox on door), or call 425-765-7880 to make an appointment with the owner (please provide pre-approval documentation).",16.0,None,http://www.zillow.com/homedetails/538-99th-Ave-NE-Bellevue-WA-98004/2101788877_zpid/,http://www.zillow.com/homedetails/538-99th-Ave-NE-Bellevue-WA-98004/2101788877_zpid/,http://www.zillow.com/homedetails/538-99th-Ave-NE-Bellevue-WA-98004/2101788877_zpid/#image=lightbox%3Dtrue,,,1829,1829,,,,2015-09-25 01:30:00.0,,"Sun, 9/27/2015, 1:00pm-4:00pm",Active,For sale by owner,1795000.0,,Some Transit,54.0,"18 nearby routes: 18 bus, 0 rail, 0 other",Very Walkable,83.0,Location.  Location.  Location.  And the house is gorgeous!,2101788877,7.5
18,5608e09eb2c959c08464aa4b,Bellevue,47.616492,-122.10903700000001,WA,17256 NE 7th Pl,98008,,"Dishwasher, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Ranch / Rambler,Partially finished,2.75,4.0,,2.0,Wood,2610.0,"Carpet, Hardwood, Linoleum / Vinyl, Tile",,"Electric, Gas",Forced air,9688.0,1.0,,,Garage - Attached,Composition,"Breakfast nook, Dining room, Family room, Master bath, Pantry, Walk-in closet",SingleFamily,"Mountain, Territorial, Water",1966.0,,,,,32.0,None,http://www.zillow.com/homedetails/17256-NE-7th-Pl-Bellevue-WA-98008/48914589_zpid/,http://www.zillow.com/homedetails/17256-NE-7th-Pl-Bellevue-WA-98008/48914589_zpid/,http://www.zillow.com/homedetails/17256-NE-7th-Pl-Bellevue-WA-98008/48914589_zpid/#image=lightbox%3Dtrue,,,1404,1404,Devin Sanford,http://www.zillow.com/profile/Devin-Sanford/,,2015-09-16 12:56:00.0,847391.0,,Active,For sale by agent,849950.0,,Some Transit,30.0,"2 nearby routes: 2 bus, 0 rail, 0 other",Car-Dependent,30.0,,48914589,6.0
19,5608e09eb2c959c08464aa4a,Bellevue,47.619269,-122.10307399999999,WA,948 178th Ave NE,98008,,"Dishwasher, Dryer, Microwave, Range / Oven, Refrigerator, Washer",,Partially finished,2.75,4.0,,2.0,Wood,4110.0,"Carpet, Hardwood, Linoleum / Vinyl",,Gas,Forced air,11976.0,1.0,9.0,,Garage - Attached,,"Breakfast nook, Dining room, Family room, Master bath, Office, Recreation room, Sun room",SingleFamily,Mountain,1969.0,,,,"Spacious, well maintained Bretton Wood home awaits your personal touches. Abundant windows and outdoor spaces focus attention on the Cascade and partial lake views. Main floor circular floorplan. Covered deck and large patio for outdoor entertaining. Huge master bedroom with Full Bath and attached sunroom. Lower Level features Huge Rec Room w/fireplace, 2 additional Bedrooms, 3/4 bath, sauna, sunroom, large storage room and bonus room. Quiet street, great neighborhood, convenient location.",30.0,None,http://www.zillow.com/homedetails/948-178th-Ave-NE-Bellevue-WA-98008/48702724_zpid/,http://www.zillow.com/homedetails/948-178th-Ave-NE-Bellevue-WA-98008/48702724_zpid/,http://www.zillow.com/homedetails/948-178th-Ave-NE-Bellevue-WA-98008/48702724_zpid/#image=lightbox%3Dtrue,,,1072,1072,Dan Rapacz,http://www.zillow.com/profile/Dan-Rapacz/,,2015-09-17 15:55:00.0,849173.0,,Active,For sale by agent,848888.0,,Some Transit,27.0,"2 nearby routes: 2 bus, 0 rail, 0 other",Car-Dependent,17.0,,48702724,6.0
20,5608e09eb2c959c08464aa81,Bellevue,47.63778,-122.14543,WA,14633 Ne 31st St #9B,98007,Condominium,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,None,http://www.zillow.com/homedetails/14633-Ne-31st-St-9B-Bellevue-WA-98007/2101457699_zpid/,http://www.zillow.com/homedetails/14633-Ne-31st-St-9B-Bellevue-WA-98007/2101457699_zpid/,http://www.zillow.com/homedetails/14633-Ne-31st-St-9B-Bellevue-WA-98007/2101457699_zpid/#image=lightbox%3Dtrue,,,1154,1154,Debbie Lindsey,http://www.zillow.com/profile/Debbie-Lindsey1/,,2015-08-27 21:15:00.0,,,Active,For sale by agent,269900.0,,Some Transit,48.0,"15 nearby routes: 15 bus, 0 rail, 0 other",Car-Dependent,48.0,,2101457699,7.896212121212122
21,5608e09eb2c959c08464aa4e,Bellevue,47.606955,-122.195778,WA,218 108th Ave SE,98004,,Dishwasher,Split-level,Finished,3.0,3.0,,2.0,Wood products,2750.0,"Carpet, Hardwood, Tile",,Gas,Forced air,7800.0,,,,Garage - Attached,Composition,"Breakfast nook, Dining room, Family room, Laundry room, Master bath, Recreation room",SingleFamily,,1978.0,2006.0,Enatai,Bellevue,,18.0,None,http://www.zillow.com/homedetails/218-108th-Ave-SE-Bellevue-WA-98004/49085965_zpid/,http://www.zillow.com/homedetails/218-108th-Ave-SE-Bellevue-WA-98004/49085965_zpid/,http://www.zillow.com/homedetails/218-108th-Ave-SE-Bellevue-WA-98004/49085965_zpid/#image=lightbox%3Dtrue,,Bellecrest,4988,4988,Jody Blohm,http://www.zillow.com/profile/JodyBlohm/,,2015-09-13 01:01:00.0,844944.0,,Active,For sale by agent,795000.0,Bellevue,Some Transit,50.0,"14 nearby routes: 14 bus, 0 rail, 0 other",Very Walkable,78.0,,49085965,7.5
22,5608e09eb2c959c08464aa4f,Bellevue,47.563790000000004,-122.12933000000001,WA,15809 SE 45th Pl,98006,,Dishwasher,,Unfinished,3.25,4.0,Central,,Brick,4010.0,Carpet,,Gas,Forced air,11001.0,2.0,,,Garage - Attached,Composition,Breakfast nook,SingleFamily,Territorial,1991.0,,,,,9.0,None,http://www.zillow.com/homedetails/15809-SE-45th-Pl-Bellevue-WA-98006/49053038_zpid/,http://www.zillow.com/homedetails/15809-SE-45th-Pl-Bellevue-WA-98006/49053038_zpid/,http://www.zillow.com/homedetails/15809-SE-45th-Pl-Bellevue-WA-98006/49053038_zpid/#image=lightbox%3Dtrue,,,1700,1700,Fivi Spatacean,http://www.zillow.com/profile/fivi42/,,2015-09-12 10:54:00.0,,,Active,For sale by agent,1249000.0,,Some Transit,30.0,"3 nearby routes: 3 bus, 0 rail, 0 other",Car-Dependent,19.0,,49053038,7.896212121212122
23,5608e09eb2c959c08464aa51,Bellevue,47.553252,-122.15965600000001,WA,5423 134th Ave SE,98006,,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Other,Finished,3.5,5.0,Central,2.0,Wood,3430.0,"Carpet, Hardwood, Laminate, Slate",,Gas,Forced air,8162.0,2.0,,,Garage - Attached,Composition,"Dining room, Family room, Master bath",SingleFamily,,1978.0,2004.0,Somerset,Newport,"Beautifully updated Somerset home. Skylights, wall of windows and vaulted cedar ceiling create a bright and spacious home in a private treed setting. Gourmet kitchen with slab granite, stainless appliances. Island with Viking range and elegant Zephyr hood. Plus Monogram oven. Huge main floor master w/full bath and separate sitting area. Three spacious bedrooms up, remodeled full bath. Lower level guest suite w/full bath. Large bonus room. Many upgrades inc. central vac, A/C and tons of storage.",17.0,None,http://www.zillow.com/homedetails/5423-134th-Ave-SE-Bellevue-WA-98006/48814672_zpid/,http://www.zillow.com/homedetails/5423-134th-Ave-SE-Bellevue-WA-98006/48814672_zpid/,http://www.zillow.com/homedetails/5423-134th-Ave-SE-Bellevue-WA-98006/48814672_zpid/#image=lightbox%3Dtrue,Tyee,,2752,2752,Stephanie Kristen,http://www.zillow.com/profile/sjkristen/,,2015-09-10 17:34:00.0,546238.0,,Active,For sale by agent,980000.0,Bellevue,Some Transit,0.0,"0 nearby routes: 0 bus, 0 rail, 0 other",Car-Dependent,8.0,"Amazing Somerset neighborhood with outstanding public schools (Somerset, Tyee, Newport). The kitchen has been upgraded with custom cherry cabinets, granite counters and stainless appliances (including a Viking range, Zephyr glass range hood and a second oven (Monogram)). Gorgeous Brazilian Tatajuba hardwoods were added throughout the kitchen, dining room and living room.  Upstairs bath remodeled in 2013 with travertine and marble. Central air conditioning was added, allowing for year-round comfort (this is not common in Somerset homes). Huge storage room on lower level and attic-type storage on top floor. Central vacuum. Carpet replaced throughout house in 2015. Master bath has been updated with travertine flooring and a granite vanity. Public tennis court just a couple of houses up the street and great nearby parks. It is a great neighborhood!",48814672,8.5
24,5608e09eb2c959c08464aa52,Bellevue,47.597932,-122.115879,WA,1274 167th Ave SE,98008,,Dishwasher,Contemporary,Finished,2.75,4.0,Central,2.0,Wood,3210.0,Carpet,,Gas,Forced air,14680.0,2.0,,,Garage - Attached,Metal,Breakfast nook,SingleFamily,Park,1959.0,2012.0,,,"Beautiful, fully updated East Bellevue four-bedroom home on large corner lot near Lake Sammamish. Bright rambler with remodeled daylight basement including an expansive wet bar and remote controlled gas fireplace... just perfect for entertaining your friends! Possible MIL en suite with lower level bedroom, new bath with custom tile work, and sitting room. Granite counters, new stainless steel kitchen appliances, walk-in-pantry, vaulted ceilings. 
Structured wiring with phone, cable and ethernet throughout home. New driveway, interior-exterior paint, plumbing, updated electrical, and central air conditioning, metal roof, and new windows!  Private, large, flat, sunny backyard with delightful playhouse and fire pit. Over-sized garage with workbench. Adjacent to Weowna Park, near trails, shops, Microsoft & Lake Sammamish. Move-in ready!

",31.0,None,http://www.zillow.com/homedetails/1274-167th-Ave-SE-Bellevue-WA-98008/49035050_zpid/,http://www.zillow.com/homedetails/1274-167th-Ave-SE-Bellevue-WA-98008/49035050_zpid/,http://www.zillow.com/homedetails/1274-167th-Ave-SE-Bellevue-WA-98008/49035050_zpid/#image=lightbox%3Dtrue,,,4174,4174,Sarah Jullion,http://www.zillow.com/profile/sarahjullion5/,http://1274167avesebellevue.agentmarketing.com/,2015-09-11 14:37:00.0,838312.0,,Active,For sale by agent,749000.0,,Some Transit,28.0,"2 nearby routes: 2 bus, 0 rail, 0 other",Car-Dependent,16.0,,49035050,7.0
25,5608e09eb2c959c08464aa53,Bellevue,47.572575,-122.134371,WA,4071 155th Ave SE,98006,,,,,1.5,3.0,,1.0,,1290.0,,,Gas,Forced air,9192.0,1.0,,,Garage - Attached,,,SingleFamily,,1954.0,,,,,7.0,None,http://www.zillow.com/homedetails/4071-155th-Ave-SE-Bellevue-WA-98006/48784090_zpid/,http://www.zillow.com/homedetails/4071-155th-Ave-SE-Bellevue-WA-98006/48784090_zpid/,http://www.zillow.com/homedetails/4071-155th-Ave-SE-Bellevue-WA-98006/48784090_zpid/#image=lightbox%3Dtrue,,,2419,2419,Peter Dinh,http://www.zillow.com/profile/Peterdinh/,,2015-09-10 11:44:00.0,844740.0,,Active,For sale by agent,480000.0,,Some Transit,40.0,"7 nearby routes: 7 bus, 0 rail, 0 other",Car-Dependent,41.0,Rambler with Great Location. Large Level Lot with great potential for future development. Large windows allow a lot of natural light to brighten home. Very spacious private family room with garden window. Living room with wood fireplace. French door to backyard. Extra shed. A lot of onsite parking with RV Parking and one carport. Easy freeway access.,48784090,8.0
26,5608e09eb2c959c08464aa54,Bellevue,47.546109,-122.19461799999999,WA,6322 108th Ave SE,98006,,Microwave,,None,3.5,4.0,Central,,,3026.0,Carpet,,Electric,Forced air,13503.0,3.0,,,Garage - Attached,,Dining room,SingleFamily,Water,2012.0,,,,"This is an incrediable value in this location for a new ,lake view home. Den on the main, bonus loft on second floor, master in top 3rd floor by itself. Signature series finish work, Benjamin Ryan Communities best. Good rear lot size, hardwoods, granites,stainless appliances. ",13.0,None,http://www.zillow.com/homedetails/6322-108th-Ave-SE-Bellevue-WA-98006/48865485_zpid/,http://www.zillow.com/homedetails/6322-108th-Ave-SE-Bellevue-WA-98006/48865485_zpid/,http://www.zillow.com/homedetails/6322-108th-Ave-SE-Bellevue-WA-98006/48865485_zpid/#image=lightbox%3Dtrue,,,2333,2333,,,,2015-09-10 00:22:00.0,,,,Make me move,1500000.0,,Some Transit,0.0,"0 nearby routes: 0 bus, 0 rail, 0 other",Car-Dependent,9.0,,48865485,9.0
27,5608e09eb2c959c08464aa55,Bellevue,47.54367,-122.127733,WA,6549 SE Cougar Mountain Way,98006,,Dishwasher,Craftsman,None,2.0,2.0,,2.0,Composition,1138.0,Carpet,3.0,,,872942.0,3.0,7.0,136.0,Garage - Attached,Composition,Dining room,Condominium,Mountain,1995.0,1995.0,,,,18.0,None,http://www.zillow.com/homedetails/6549-SE-Cougar-Mountain-Way-Bellevue-WA-98006/48924192_zpid/,http://www.zillow.com/homedetails/6549-SE-Cougar-Mountain-Way-Bellevue-WA-98006/48924192_zpid/,http://www.zillow.com/homedetails/6549-SE-Cougar-Mountain-Way-Bellevue-WA-98006/48924192_zpid/#image=lightbox%3Dtrue,,,962,962,Arline Wong,http://www.zillow.com/profile/user6181327/,http://www.nwmls.com,2015-09-20 22:15:00.0,844341.0,"Sun, 9/27/2015, 1:00pm-4:00pm",Active,For sale by agent,385000.0,,Some Transit,0.0,"0 nearby routes: 0 bus, 0 rail, 0 other",Car-Dependent,15.0,"Convenience Location, surrounded by nature trails, hike and parks, privacy and quiet neighborhood, Award winning Cougar Ridge Elementary, Issaquah High.  Up scale neighborhoods all around. Easy access to freeway, shopping, eateries.",48924192,7.896212121212122
28,5608e09eb2c959c08464aa56,Bellevue,47.564006,-122.135025,WA,4546 153rd Ave SE,98006,,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Split-level,Finished,2.75,3.0,,2.0,Wood,2640.0,"Hardwood, Linoleum / Vinyl, Tile",,Gas,Forced air,10147.0,2.0,9.0,,Garage - Attached,Composition,"Breakfast nook, Dining room, Family room, Laundry room, Master bath, Recreation room, Workshop",SingleFamily,"City, Territorial",1973.0,,,,,18.0,None,http://www.zillow.com/homedetails/4546-153rd-Ave-SE-Bellevue-WA-98006/48876351_zpid/,http://www.zillow.com/homedetails/4546-153rd-Ave-SE-Bellevue-WA-98006/48876351_zpid/,http://www.zillow.com/homedetails/4546-153rd-Ave-SE-Bellevue-WA-98006/48876351_zpid/#image=lightbox%3Dtrue,,,2424,2424,Ross Purintun,http://www.zillow.com/profile/Ross-Purintun/,http://www.ross.withwre.com,2015-09-09 10:47:00.0,844516.0,,Active,For sale by agent,700000.0,,Some Transit,32.0,"3 nearby routes: 3 bus, 0 rail, 0 other",Car-Dependent,20.0,"Pleasant views of downtown Bellevue, cul-de-sac location, new kitchen & new upper baths, high vaulted ceilings, oversized garage, backs to little know Lattawood Park, privacy",48876351,7.896212121212122
29,5608e09eb2c959c08464aa57,Bellevue,47.637161,-122.208899,WA,9815 NE 30th St,98004,,Dishwasher,Craftsman,Finished,4.5,5.0,Central,3.0,Stone,5230.0,Carpet,,Electric,Forced air,9583.0,3.0,,,Garage - Attached,Composition,Breakfast nook,SingleFamily,City,2008.0,,Clyde Hill Elem,Bellevue High,"This beautiful 3-level home was designed for entertaining! Gather everyone in the fabulous great room & chef's kitchen w/ dual SubZero & dual Wolf ovens/cooktop & extend entertaining outdoors beneath 2 covered patios featuring a built-in BBQ & outdoor fireplace. 4 bedrooms together upstairs & the 5th suite enjoys privacy on the lower level! Elevator, sauna, theater, game room, second kitchen, abundant storage, temperature controlled wine cellar, A/C, great yard + views...This home has it all!",35.0,None,http://www.zillow.com/homedetails/9815-NE-30th-St-Bellevue-WA-98004/49080707_zpid/,http://www.zillow.com/homedetails/9815-NE-30th-St-Bellevue-WA-98004/49080707_zpid/,http://www.zillow.com/homedetails/9815-NE-30th-St-Bellevue-WA-98004/49080707_zpid/#image=lightbox%3Dtrue,Chinook Mid,Clyde Hill,3997,3997,Nathanael Hasselbeck,http://www.zillow.com/profile/nhasselbeck/,http://www.LuxuryInBellevue.com,2015-09-22 13:09:00.0,815541.0,,Active,For sale by agent,2500000.0,BE,Some Transit,50.0,"25 nearby routes: 25 bus, 0 rail, 0 other",Car-Dependent,33.0,,49080707,7.896212121212122
